"playerid","birthyear","birthmonth","birthday","birthcountry","birthstate","birthcity","deathyear","deathmonth","deathday","deathcountry","deathstate","deathcity","namefirst","namelast","namegiven","weight","height","bats","throws","debut","finalgame","retroid","bbrefid","yearid","votedby","ballots","needed","votes","inducted","category","needed_note"
"roepr01",1916,2,26,"USA","AR","Ash Flat",2008,11,9,"USA","MO","West Plains","Preacher","Roe","Elwin Charles",170,"74","R","L","1938-08-22","1954-09-04","roe-p101","roepr01",1968,"BBWAA",283,213,2,"N","Player",NULL
"roepr01",1916,2,26,"USA","AR","Ash Flat",2008,11,9,"USA","MO","West Plains","Preacher","Roe","Elwin Charles",170,"74","R","L","1938-08-22","1954-09-04","roe-p101","roepr01",1970,"BBWAA",300,225,1,"N","Player",NULL
"roepr01",1916,2,26,"USA","AR","Ash Flat",2008,11,9,"USA","MO","West Plains","Preacher","Roe","Elwin Charles",170,"74","R","L","1938-08-22","1954-09-04","roe-p101","roepr01",1971,"BBWAA",360,270,3,"N","Player",NULL
"roepr01",1916,2,26,"USA","AR","Ash Flat",2008,11,9,"USA","MO","West Plains","Preacher","Roe","Elwin Charles",170,"74","R","L","1938-08-22","1954-09-04","roe-p101","roepr01",1972,"BBWAA",396,297,2,"N","Player",NULL
"roganbu99",1893,7,28,"USA","OK","Oklahoma City",1967,3,4,"USA","MO","Kansas City","Bullet","Rogan","Charles Wilber",160,"67","R","R",NULL,NULL,NULL,"roganbu99",1998,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"rogerke01",1964,11,10,"USA","GA","Savannah",NULL,NULL,NULL,NULL,NULL,NULL,"Kenny","Rogers","Kenneth Scott",200,"73","L","L","1989-04-06","2008-09-14","rogek001","rogerke01",2014,"BBWAA",571,429,1,"N","Player",NULL
"rogerst01",1949,10,26,"USA","MO","Jefferson City",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Rogers","Stephen Douglas",175,"74","R","R","1973-07-18","1985-05-19","roges001","rogerst01",1991,"BBWAA",443,333,0,"N","Player",NULL
"rojasco01",1939,3,6,"Cuba","La Habana","La Habana",NULL,NULL,NULL,NULL,NULL,NULL,"Cookie","Rojas","Octavio Victor",160,"70","R","R","1962-04-10","1977-10-01","rojac101","rojasco01",1983,"BBWAA",374,281,0,"N","Player",NULL
"rolfere01",1908,10,17,"USA","NH","Penacook",1969,7,8,"USA","NH","Gilford","Red","Rolfe","Robert Abial",170,"71","L","R","1931-06-29","1942-09-27","rolfr101","rolfere01",1950,"BBWAA",168,126,7,"N","Player",NULL
"rolfere01",1908,10,17,"USA","NH","Penacook",1969,7,8,"USA","NH","Gilford","Red","Rolfe","Robert Abial",170,"71","L","R","1931-06-29","1942-09-27","rolfr101","rolfere01",1951,"BBWAA",226,170,6,"N","Player",NULL
"rolfere01",1908,10,17,"USA","NH","Penacook",1969,7,8,"USA","NH","Gilford","Red","Rolfe","Robert Abial",170,"71","L","R","1931-06-29","1942-09-27","rolfr101","rolfere01",1952,"BBWAA",234,176,4,"N","Player",NULL
"rolfere01",1908,10,17,"USA","NH","Penacook",1969,7,8,"USA","NH","Gilford","Red","Rolfe","Robert Abial",170,"71","L","R","1931-06-29","1942-09-27","rolfr101","rolfere01",1953,"BBWAA",264,198,5,"N","Player",NULL
"rolfere01",1908,10,17,"USA","NH","Penacook",1969,7,8,"USA","NH","Gilford","Red","Rolfe","Robert Abial",170,"71","L","R","1931-06-29","1942-09-27","rolfr101","rolfere01",1956,"BBWAA",193,145,3,"N","Player",NULL
"rolfere01",1908,10,17,"USA","NH","Penacook",1969,7,8,"USA","NH","Gilford","Red","Rolfe","Robert Abial",170,"71","L","R","1931-06-29","1942-09-27","rolfr101","rolfere01",1958,"BBWAA",266,200,13,"N","Player",NULL
"rolfere01",1908,10,17,"USA","NH","Penacook",1969,7,8,"USA","NH","Gilford","Red","Rolfe","Robert Abial",170,"71","L","R","1931-06-29","1942-09-27","rolfr101","rolfere01",1960,"BBWAA",269,202,10,"N","Player",NULL
"rolfere01",1908,10,17,"USA","NH","Penacook",1969,7,8,"USA","NH","Gilford","Red","Rolfe","Robert Abial",170,"71","L","R","1931-06-29","1942-09-27","rolfr101","rolfere01",1962,"BBWAA",160,120,1,"N","Player",NULL
"rommeed01",1897,9,13,"USA","MD","Baltimore",1970,8,26,"USA","MD","Baltimore","Eddie","Rommel","Edwin Americus",197,"74","R","R","1920-04-19","1932-09-17","romme101","rommeed01",1948,"BBWAA",121,91,3,"N","Player",NULL
"rommeed01",1897,9,13,"USA","MD","Baltimore",1970,8,26,"USA","MD","Baltimore","Eddie","Rommel","Edwin Americus",197,"74","R","R","1920-04-19","1932-09-17","romme101","rommeed01",1949,"BBWAA",153,115,2,"N","Player",NULL
"rommeed01",1897,9,13,"USA","MD","Baltimore",1970,8,26,"USA","MD","Baltimore","Eddie","Rommel","Edwin Americus",197,"74","R","R","1920-04-19","1932-09-17","romme101","rommeed01",1950,"BBWAA",168,126,1,"N","Player",NULL
"rommeed01",1897,9,13,"USA","MD","Baltimore",1970,8,26,"USA","MD","Baltimore","Eddie","Rommel","Edwin Americus",197,"74","R","R","1920-04-19","1932-09-17","romme101","rommeed01",1951,"BBWAA",226,170,1,"N","Player",NULL
"rommeed01",1897,9,13,"USA","MD","Baltimore",1970,8,26,"USA","MD","Baltimore","Eddie","Rommel","Edwin Americus",197,"74","R","R","1920-04-19","1932-09-17","romme101","rommeed01",1952,"BBWAA",234,176,2,"N","Player",NULL
"rommeed01",1897,9,13,"USA","MD","Baltimore",1970,8,26,"USA","MD","Baltimore","Eddie","Rommel","Edwin Americus",197,"74","R","R","1920-04-19","1932-09-17","romme101","rommeed01",1953,"BBWAA",264,198,1,"N","Player",NULL
"rommeed01",1897,9,13,"USA","MD","Baltimore",1970,8,26,"USA","MD","Baltimore","Eddie","Rommel","Edwin Americus",197,"74","R","R","1920-04-19","1932-09-17","romme101","rommeed01",1958,"BBWAA",266,200,7,"N","Player",NULL
"rommeed01",1897,9,13,"USA","MD","Baltimore",1970,8,26,"USA","MD","Baltimore","Eddie","Rommel","Edwin Americus",197,"74","R","R","1920-04-19","1932-09-17","romme101","rommeed01",1960,"BBWAA",269,202,12,"N","Player",NULL
"rootch01",1899,3,17,"USA","OH","Middletown",1970,11,5,"USA","CA","Hollister","Charlie","Root","Charles Henry",190,"70","R","R","1923-04-18","1941-09-02","rootc101","rootch01",1945,"BBWAA",247,186,1,"N","Player",NULL
"rootch01",1899,3,17,"USA","OH","Middletown",1970,11,5,"USA","CA","Hollister","Charlie","Root","Charles Henry",190,"70","R","R","1923-04-18","1941-09-02","rootc101","rootch01",1948,"BBWAA",121,91,3,"N","Player",NULL
"rootch01",1899,3,17,"USA","OH","Middletown",1970,11,5,"USA","CA","Hollister","Charlie","Root","Charles Henry",190,"70","R","R","1923-04-18","1941-09-02","rootc101","rootch01",1949,"BBWAA",153,115,1,"N","Player",NULL
"rootch01",1899,3,17,"USA","OH","Middletown",1970,11,5,"USA","CA","Hollister","Charlie","Root","Charles Henry",190,"70","R","R","1923-04-18","1941-09-02","rootc101","rootch01",1950,"BBWAA",168,126,1,"N","Player",NULL
"rootch01",1899,3,17,"USA","OH","Middletown",1970,11,5,"USA","CA","Hollister","Charlie","Root","Charles Henry",190,"70","R","R","1923-04-18","1941-09-02","rootc101","rootch01",1958,"BBWAA",266,200,6,"N","Player",NULL
"rootch01",1899,3,17,"USA","OH","Middletown",1970,11,5,"USA","CA","Hollister","Charlie","Root","Charles Henry",190,"70","R","R","1923-04-18","1941-09-02","rootc101","rootch01",1960,"BBWAA",269,202,2,"N","Player",NULL
"rosepe01",1941,4,14,"USA","OH","Cincinnati",NULL,NULL,NULL,NULL,NULL,NULL,"Pete","Rose","Peter Edward",192,"71","B","R","1963-04-08","1986-08-17","rosep001","rosepe01",1992,"BBWAA",430,323,41,"N","Player",NULL
"rosepe01",1941,4,14,"USA","OH","Cincinnati",NULL,NULL,NULL,NULL,NULL,NULL,"Pete","Rose","Peter Edward",192,"71","B","R","1963-04-08","1986-08-17","rosep001","rosepe01",1993,"BBWAA",423,318,14,"N","Player",NULL
"rosepe01",1941,4,14,"USA","OH","Cincinnati",NULL,NULL,NULL,NULL,NULL,NULL,"Pete","Rose","Peter Edward",192,"71","B","R","1963-04-08","1986-08-17","rosep001","rosepe01",1994,"BBWAA",456,342,19,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1936,"BBWAA",226,170,2,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1937,"BBWAA",201,151,10,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1938,"BBWAA",262,197,9,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1939,"BBWAA",274,206,8,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1942,"BBWAA",233,175,1,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1945,"BBWAA",247,186,5,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1946,"Nominating Vote",202,NULL,11,"N","Player","Top 20"
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1947,"BBWAA",161,121,25,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1948,"BBWAA",121,91,17,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1949,"BBWAA",153,115,14,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1950,"BBWAA",168,126,16,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1951,"BBWAA",226,170,21,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1952,"BBWAA",234,176,24,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1953,"BBWAA",264,198,32,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1954,"BBWAA",252,189,52,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1955,"BBWAA",251,189,97,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1956,"BBWAA",193,145,91,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1958,"BBWAA",266,200,112,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1960,"BBWAA",269,202,146,"N","Player",NULL
"roushed01",1893,5,8,"USA","IN","Oakland City",1988,3,21,"USA","FL","Bradenton","Edd","Roush","Edd J.",170,"71","L","L","1913-08-20","1931-09-27","rouse101","roushed01",1962,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"rowesc01",1910,1,11,"USA","TX","Waco",1961,1,8,"USA","AR","El Dorado","Schoolboy","Rowe","Lynwood Thomas",210,"76","R","R","1933-04-15","1949-09-13","rowes101","rowesc01",1958,"BBWAA",266,200,12,"N","Player",NULL
"rowesc01",1910,1,11,"USA","TX","Waco",1961,1,8,"USA","AR","El Dorado","Schoolboy","Rowe","Lynwood Thomas",210,"76","R","R","1933-04-15","1949-09-13","rowes101","rowesc01",1960,"BBWAA",269,202,3,"N","Player",NULL
"rowesc01",1910,1,11,"USA","TX","Waco",1961,1,8,"USA","AR","El Dorado","Schoolboy","Rowe","Lynwood Thomas",210,"76","R","R","1933-04-15","1949-09-13","rowes101","rowesc01",1968,"BBWAA",283,213,6,"N","Player",NULL
"rowesc01",1910,1,11,"USA","TX","Waco",1961,1,8,"USA","AR","El Dorado","Schoolboy","Rowe","Lynwood Thomas",210,"76","R","R","1933-04-15","1949-09-13","rowes101","rowesc01",1969,"BBWAA",340,255,17,"N","Player",NULL
"ruckena01",1884,9,30,"USA","GA","Crabapple",1970,12,19,"USA","GA","Alpharetta","Nap","Rucker","George Napoleon",190,"71","R","L","1907-04-15","1916-09-13","ruckn101","ruckena01",1936,"BBWAA",226,170,1,"N","Player",NULL
"ruckena01",1884,9,30,"USA","GA","Crabapple",1970,12,19,"USA","GA","Alpharetta","Nap","Rucker","George Napoleon",190,"71","R","L","1907-04-15","1916-09-13","ruckn101","ruckena01",1937,"BBWAA",201,151,11,"N","Player",NULL
"ruckena01",1884,9,30,"USA","GA","Crabapple",1970,12,19,"USA","GA","Alpharetta","Nap","Rucker","George Napoleon",190,"71","R","L","1907-04-15","1916-09-13","ruckn101","ruckena01",1938,"BBWAA",262,197,12,"N","Player",NULL
"ruckena01",1884,9,30,"USA","GA","Crabapple",1970,12,19,"USA","GA","Alpharetta","Nap","Rucker","George Napoleon",190,"71","R","L","1907-04-15","1916-09-13","ruckn101","ruckena01",1939,"BBWAA",274,206,13,"N","Player",NULL
"ruckena01",1884,9,30,"USA","GA","Crabapple",1970,12,19,"USA","GA","Alpharetta","Nap","Rucker","George Napoleon",190,"71","R","L","1907-04-15","1916-09-13","ruckn101","ruckena01",1942,"BBWAA",233,175,15,"N","Player",NULL
"ruckena01",1884,9,30,"USA","GA","Crabapple",1970,12,19,"USA","GA","Alpharetta","Nap","Rucker","George Napoleon",190,"71","R","L","1907-04-15","1916-09-13","ruckn101","ruckena01",1945,"BBWAA",247,186,10,"N","Player",NULL
"ruckena01",1884,9,30,"USA","GA","Crabapple",1970,12,19,"USA","GA","Alpharetta","Nap","Rucker","George Napoleon",190,"71","R","L","1907-04-15","1916-09-13","ruckn101","ruckena01",1946,"Nominating Vote",202,NULL,13,"N","Player","Top 20"
"rudijo01",1946,9,7,"USA","CA","Modesto",NULL,NULL,NULL,NULL,NULL,NULL,"Joe","Rudi","Joseph Oden",200,"74","R","R","1967-04-11","1982-10-03","rudij101","rudijo01",1988,"BBWAA",427,321,0,"N","Player",NULL
"rudoldi01",1887,8,25,"USA","NY","New York",1949,10,20,"USA","NY","Bronx","Dick","Rudolph","Richard",160,"69","R","R","1910-09-30","1927-09-11","rudod101","rudoldi01",1937,"BBWAA",201,151,1,"N","Player",NULL
"rudoldi01",1887,8,25,"USA","NY","New York",1949,10,20,"USA","NY","Bronx","Dick","Rudolph","Richard",160,"69","R","R","1910-09-30","1927-09-11","rudod101","rudoldi01",1951,"BBWAA",226,170,1,"N","Player",NULL
"ruelmu01",1896,2,20,"USA","MO","St. Louis",1963,11,13,"USA","CA","Palo Alto","Muddy","Ruel","Herold Dominic",150,"69","R","R","1915-05-29","1934-08-25","ruelm101","ruelmu01",1946,"Nominating Vote",202,NULL,1,"N","Player","Top 20"
"ruelmu01",1896,2,20,"USA","MO","St. Louis",1963,11,13,"USA","CA","Palo Alto","Muddy","Ruel","Herold Dominic",150,"69","R","R","1915-05-29","1934-08-25","ruelm101","ruelmu01",1950,"BBWAA",168,126,4,"N","Player",NULL
"ruelmu01",1896,2,20,"USA","MO","St. Louis",1963,11,13,"USA","CA","Palo Alto","Muddy","Ruel","Herold Dominic",150,"69","R","R","1915-05-29","1934-08-25","ruelm101","ruelmu01",1951,"BBWAA",226,170,1,"N","Player",NULL
"ruelmu01",1896,2,20,"USA","MO","St. Louis",1963,11,13,"USA","CA","Palo Alto","Muddy","Ruel","Herold Dominic",150,"69","R","R","1915-05-29","1934-08-25","ruelm101","ruelmu01",1952,"BBWAA",234,176,1,"N","Player",NULL
"ruelmu01",1896,2,20,"USA","MO","St. Louis",1963,11,13,"USA","CA","Palo Alto","Muddy","Ruel","Herold Dominic",150,"69","R","R","1915-05-29","1934-08-25","ruelm101","ruelmu01",1953,"BBWAA",264,198,8,"N","Player",NULL
"ruelmu01",1896,2,20,"USA","MO","St. Louis",1963,11,13,"USA","CA","Palo Alto","Muddy","Ruel","Herold Dominic",150,"69","R","R","1915-05-29","1934-08-25","ruelm101","ruelmu01",1954,"BBWAA",252,189,5,"N","Player",NULL
"ruelmu01",1896,2,20,"USA","MO","St. Louis",1963,11,13,"USA","CA","Palo Alto","Muddy","Ruel","Herold Dominic",150,"69","R","R","1915-05-29","1934-08-25","ruelm101","ruelmu01",1955,"BBWAA",251,189,11,"N","Player",NULL
"ruelmu01",1896,2,20,"USA","MO","St. Louis",1963,11,13,"USA","CA","Palo Alto","Muddy","Ruel","Herold Dominic",150,"69","R","R","1915-05-29","1934-08-25","ruelm101","ruelmu01",1956,"BBWAA",193,145,16,"N","Player",NULL
"ruelmu01",1896,2,20,"USA","MO","St. Louis",1963,11,13,"USA","CA","Palo Alto","Muddy","Ruel","Herold Dominic",150,"69","R","R","1915-05-29","1934-08-25","ruelm101","ruelmu01",1958,"BBWAA",266,200,10,"N","Player",NULL
"ruelmu01",1896,2,20,"USA","MO","St. Louis",1963,11,13,"USA","CA","Palo Alto","Muddy","Ruel","Herold Dominic",150,"69","R","R","1915-05-29","1934-08-25","ruelm101","ruelmu01",1960,"BBWAA",269,202,9,"N","Player",NULL
"rueteki01",1970,12,1,"USA","IL","Hoyleton",NULL,NULL,NULL,NULL,NULL,NULL,"Kirk","Rueter","Kirk Wesley",190,"75","L","L","1993-07-07","2005-07-29","ruetk001","rueteki01",2011,"BBWAA",581,436,0,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1948,"BBWAA",121,91,4,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1949,"BBWAA",153,115,22,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1949,"Run Off",187,NULL,4,"N","Player","1st"
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1950,"BBWAA",168,126,12,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1951,"BBWAA",226,170,9,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1952,"BBWAA",234,176,10,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1953,"BBWAA",264,198,24,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1954,"BBWAA",252,189,29,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1955,"BBWAA",251,189,60,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1956,"BBWAA",193,145,97,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1958,"BBWAA",266,200,99,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1960,"BBWAA",269,202,86,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1962,"BBWAA",160,120,72,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1964,"BBWAA",201,151,141,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1964,"Run Off",201,NULL,184,"N","Player","1st"
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1966,"BBWAA",302,227,208,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1967,"BBWAA",292,219,212,"N","Player",NULL
"ruffire01",1905,5,3,"USA","IL","Granville",1986,2,17,"USA","OH","Mayfield Heights","Red","Ruffing","Charles Herbert",205,"73","R","R","1924-05-31","1947-09-15","ruffr101","ruffire01",1967,"Run Off",306,NULL,266,"Y","Player","1st"
"ruperja99",1867,8,5,"USA","NY","New York",1939,1,13,"USA","NY","New York","Jacob","Ruppert","Jacob",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruppeja99",2013,"Veterans",NULL,NULL,NULL,"Y","Pioneer/Executive",NULL
"rusieam01",1871,5,30,"USA","IN","Mooresville",1942,12,6,"USA","WA","Seattle","Amos","Rusie","Amos Wilson",200,"73","R","R","1889-05-09","1901-06-09","rusia101","rusieam01",1936,"Veterans",78,59,11,"N","Player",NULL
"rusieam01",1871,5,30,"USA","IN","Mooresville",1942,12,6,"USA","WA","Seattle","Amos","Rusie","Amos Wilson",200,"73","R","R","1889-05-09","1901-06-09","rusia101","rusieam01",1937,"BBWAA",201,151,1,"N","Player",NULL
"rusieam01",1871,5,30,"USA","IN","Mooresville",1942,12,6,"USA","WA","Seattle","Amos","Rusie","Amos Wilson",200,"73","R","R","1889-05-09","1901-06-09","rusia101","rusieam01",1938,"BBWAA",262,197,8,"N","Player",NULL
"rusieam01",1871,5,30,"USA","IN","Mooresville",1942,12,6,"USA","WA","Seattle","Amos","Rusie","Amos Wilson",200,"73","R","R","1889-05-09","1901-06-09","rusia101","rusieam01",1939,"BBWAA",274,206,6,"N","Player",NULL
"rusieam01",1871,5,30,"USA","IN","Mooresville",1942,12,6,"USA","WA","Seattle","Amos","Rusie","Amos Wilson",200,"73","R","R","1889-05-09","1901-06-09","rusia101","rusieam01",1942,"BBWAA",233,175,1,"N","Player",NULL
"rusieam01",1871,5,30,"USA","IN","Mooresville",1942,12,6,"USA","WA","Seattle","Amos","Rusie","Amos Wilson",200,"73","R","R","1889-05-09","1901-06-09","rusia101","rusieam01",1945,"BBWAA",247,186,1,"N","Player",NULL
"rusieam01",1871,5,30,"USA","IN","Mooresville",1942,12,6,"USA","WA","Seattle","Amos","Rusie","Amos Wilson",200,"73","R","R","1889-05-09","1901-06-09","rusia101","rusieam01",1977,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"russebi01",1948,10,21,"USA","KS","Pittsburg",NULL,NULL,NULL,NULL,NULL,NULL,"Bill","Russell","William Ellis",175,"72","R","R","1969-04-07","1986-10-01","russb001","russebi01",1992,"BBWAA",430,323,3,"N","Player",NULL
"russeje01",1961,9,2,"USA","OH","Cincinnati",NULL,NULL,NULL,NULL,NULL,NULL,"Jeff","Russell","Jeffrey Lee",200,"76","R","R","1983-08-13","1996-09-27","russj001","russeje01",2002,"BBWAA",472,354,0,"N","Player",NULL
"ruthba01",1895,2,6,"USA","MD","Baltimore",1948,8,16,"USA","NY","New York","Babe","Ruth","George Herman",215,"74","L","L","1914-07-11","1935-05-30","ruthb101","ruthba01",1936,"BBWAA",226,170,215,"Y","Player",NULL
"ryanmi02",1941,11,25,"USA","MA","Haverhill",NULL,NULL,NULL,NULL,NULL,NULL,"Mike","Ryan","Michael James",205,"74","R","R","1964-10-03","1974-09-10","ryanm101","ryanmi02",1980,"BBWAA",385,289,0,"N","Player",NULL
"ryanno01",1947,1,31,"USA","TX","Refugio",NULL,NULL,NULL,NULL,NULL,NULL,"Nolan","Ryan","Lynn Nolan",170,"74","R","R","1966-09-11","1993-09-22","ryann001","ryanno01",1999,"BBWAA",497,373,491,"Y","Player",NULL
"saberbr01",1964,4,11,"USA","IL","Chicago Heights",NULL,NULL,NULL,NULL,NULL,NULL,"Bret","Saberhagen","Bret William",160,"73","R","R","1984-04-04","2001-08-07","sabeb001","saberbr01",2007,"BBWAA",545,409,7,"N","Player",NULL
"sadecra01",1940,12,26,"USA","KS","Kansas City",2014,11,17,"USA","AZ","Mesa","Ray","Sadecki","Raymond Michael",180,"71","L","L","1960-05-19","1977-04-23","sader101","sadecra01",1983,"BBWAA",374,281,2,"N","Player",NULL
